transaction_key,transaction_id,date_key,customer_key,account_key,category_key,merchant_key,channel_key,amount,abs_amount,transaction_type,status,is_flagged,is_recurring
6086,TXN-006086,20220910,635,952,6,13,4,-56.75,56.75,Expense,Completed,0,0
6087,TXN-006087,20240709,415,967,6,5,1,-61.54,61.54,Expense,Completed,0,0
6088,TXN-006088,20230708,498,891,6,8,2,-77.01,77.01,Expense,Completed,0,0
6089,TXN-006089,20240212,605,136,3,17,4,-98.17,98.17,Expense,Completed,1,1
6090,TXN-006090,20230314,452,511,3,18,5,-311.96,311.96,Expense,Completed,0,1
6091,TXN-006091,20220504,408,1000,14,,1,-3638.06,3638.06,Transfer,Completed,0,0
6092,TXN-006092,20231007,650,419,3,12,5,-143.95,143.95,Expense,Completed,0,1
6093,TXN-006093,20240202,745,713,4,6,2,-404.52,404.52,Expense,Completed,0,0
6094,TXN-006094,20220811,136,56,12,,2,1771.68,1771.68,Income,Completed,0,0
6095,TXN-006095,20240703,333,911,7,9,2,-305.75,305.75,Expense,Completed,0,0
6096,TXN-006096,20231017,427,787,12,,6,1233.78,1233.78,Income,Completed,0,0
6097,TXN-006097,20230117,129,522,3,11,6,-165.8,165.8,Expense,Pending,0,1
6098,TXN-006098,20230317,407,83,13,,3,1955.26,1955.26,Transfer,Completed,0,0
6099,TXN-006099,20221027,66,430,1,11,5,-436.07,436.07,Expense,Failed,0,0
6100,TXN-006100,20220312,448,305,3,11,6,-275.62,275.62,Expense,Pending,0,1
6101,TXN-006101,20230317,537,850,6,2,5,-43.32,43.32,Expense,Completed,0,0
6102,TXN-006102,20231231,628,637,3,8,1,-360.41,360.41,Expense,Pending,1,1
6103,TXN-006103,20230422,633,319,1,6,6,-291.59,291.59,Expense,Completed,0,0
6104,TXN-006104,20220404,360,879,4,2,1,-264.19,264.19,Expense,Completed,0,0
6105,TXN-006105,20231224,700,673,1,3,3,-106.74,106.74,Expense,Pending,1,0
6106,TXN-006106,20220222,555,332,11,,3,273.86,273.86,Income,Failed,0,0
6107,TXN-006107,20230506,132,753,10,,5,8381.81,8381.81,Income,Completed,0,1
6108,TXN-006108,20241104,721,147,5,8,7,-141.61,141.61,Expense,Completed,0,0
6109,TXN-006109,20241230,97,997,3,18,2,-280.76,280.76,Expense,Pending,0,1
6110,TXN-006110,20231231,774,389,10,,5,12377.51,12377.51,Income,Completed,0,1
6111,TXN-006111,20230318,717,944,1,11,2,-93.29,93.29,Expense,Completed,0,0
6112,TXN-006112,20220808,639,483,7,15,5,-490.36,490.36,Expense,Completed,0,0
6113,TXN-006113,20221130,406,609,15,14,6,-1605.27,1605.27,Expense,Pending,0,1
6114,TXN-006114,20240909,185,714,1,6,2,-96.69,96.69,Expense,Completed,0,0
6115,TXN-006115,20240214,329,734,12,,7,1834.66,1834.66,Income,Completed,0,0
6116,TXN-006116,20240501,795,958,2,13,7,-967.9,967.9,Expense,Completed,0,1
6117,TXN-006117,20230416,532,798,8,11,5,-74.33,74.33,Expense,Completed,0,0
6118,TXN-006118,20220306,323,784,2,16,7,-2684.25,2684.25,Expense,Completed,0,1
6119,TXN-006119,20221018,635,952,18,19,7,-1002.88,1002.88,Expense,Completed,0,0
6120,TXN-006120,20221212,269,237,2,5,6,-1648.0,1648.0,Expense,Pending,1,1
6121,TXN-006121,20230227,370,677,7,2,4,-364.58,364.58,Expense,Completed,0,0
6122,TXN-006122,20220828,62,561,3,9,1,-283.72,283.72,Expense,Completed,0,1
6123,TXN-006123,20221027,644,533,13,,1,2855.23,2855.23,Transfer,Completed,0,0
6124,TXN-006124,20230301,427,665,10,,4,7689.59,7689.59,Income,Completed,0,1
6125,TXN-006125,20231117,451,457,3,8,1,-227.64,227.64,Expense,Completed,0,1
6126,TXN-006126,20240502,288,812,18,10,7,-378.83,378.83,Expense,Failed,0,0
6127,TXN-006127,20221123,644,533,13,,1,3599.41,3599.41,Transfer,Completed,0,0
6128,TXN-006128,20220302,789,193,10,,4,7496.4,7496.4,Income,Pending,0,1
6129,TXN-006129,20220611,403,880,13,,6,1430.03,1430.03,Transfer,Pending,0,0
6130,TXN-006130,20221124,176,111,8,14,7,-398.03,398.03,Expense,Completed,0,0
6131,TXN-006131,20230707,288,594,20,,7,2144.55,2144.55,Income,Completed,0,0
6132,TXN-006132,20220322,176,111,3,20,7,-250.17,250.17,Expense,Completed,0,1
6133,TXN-006133,20220707,84,791,3,14,1,-140.43,140.43,Expense,Completed,0,1
6134,TXN-006134,20231009,583,278,10,,2,14375.62,14375.62,Income,Completed,0,1
6135,TXN-006135,20230915,14,408,6,10,4,-9.47,9.47,Expense,Failed,0,0
6136,TXN-006136,20241007,532,798,6,18,6,-85.23,85.23,Expense,Completed,0,0
6137,TXN-006137,20230104,537,331,4,18,4,-252.6,252.6,Expense,Completed,0,0
6138,TXN-006138,20220116,407,83,3,17,4,-120.83,120.83,Expense,Pending,0,1
6139,TXN-006139,20240611,566,297,4,20,6,-324.13,324.13,Expense,Completed,0,0
6140,TXN-006140,20240702,46,866,14,,3,-1231.3,1231.3,Transfer,Completed,0,0
6141,TXN-006141,20220101,675,53,14,,3,-824.78,824.78,Transfer,Completed,0,0
6142,TXN-006142,20241101,717,944,15,1,1,-900.5,900.5,Expense,Completed,0,1
6143,TXN-006143,20230620,308,442,1,18,2,-260.95,260.95,Expense,Completed,0,0
6144,TXN-006144,20231227,644,344,14,,4,-972.7,972.7,Transfer,Completed,0,0
6145,TXN-006145,20220725,220,59,12,,6,2854.22,2854.22,Income,Completed,0,0
6146,TXN-006146,20231107,392,500,2,13,6,-1582.23,1582.23,Expense,Pending,0,1
6147,TXN-006147,20241019,393,707,13,,6,1695.9,1695.9,Transfer,Completed,0,0
6148,TXN-006148,20220304,682,158,14,,7,-4211.62,4211.62,Transfer,Completed,0,0
6149,TXN-006149,20220828,660,902,6,18,4,-114.63,114.63,Expense,Pending,0,0
6150,TXN-006150,20231002,497,471,1,4,6,-64.47,64.47,Expense,Completed,0,0
6151,TXN-006151,20231113,143,789,3,3,4,-49.44,49.44,Expense,Completed,0,1
6152,TXN-006152,20241028,768,874,18,10,1,-2115.44,2115.44,Expense,Completed,0,0
6153,TXN-006153,20230621,761,322,4,12,6,-477.99,477.99,Expense,Pending,0,0
6154,TXN-006154,20240127,577,495,3,14,3,-154.07,154.07,Expense,Completed,0,1
6155,TXN-006155,20220206,410,135,4,7,2,-174.35,174.35,Expense,Completed,0,0
6156,TXN-006156,20231012,492,76,13,,3,1906.11,1906.11,Transfer,Completed,0,0
6157,TXN-006157,20240403,777,62,1,1,2,-61.71,61.71,Expense,Completed,0,0
6158,TXN-006158,20230531,634,727,1,9,2,-168.32,168.32,Expense,Failed,0,0
6159,TXN-006159,20240919,249,341,6,10,6,-19.01,19.01,Expense,Completed,0,0
6160,TXN-006160,20240621,586,360,12,,5,4941.96,4941.96,Income,Completed,0,0
6161,TXN-006161,20230801,312,464,6,7,3,-94.04,94.04,Expense,Failed,0,0
6162,TXN-006162,20230721,793,61,18,11,1,-1959.33,1959.33,Expense,Completed,0,0
6163,TXN-006163,20230713,451,457,13,,4,1980.67,1980.67,Transfer,Completed,0,0
6164,TXN-006164,20240311,625,614,1,13,2,-388.84,388.84,Expense,Completed,0,0
6165,TXN-006165,20230220,441,881,1,1,5,-150.7,150.7,Expense,Completed,0,0
6166,TXN-006166,20230624,448,768,4,7,1,-244.76,244.76,Expense,Completed,0,0
6167,TXN-006167,20220421,430,261,13,,7,4892.05,4892.05,Transfer,Completed,0,0
6168,TXN-006168,20240203,35,965,4,3,7,-244.95,244.95,Expense,Completed,0,0
6169,TXN-006169,20240224,480,296,4,15,4,-161.27,161.27,Expense,Completed,0,0
6170,TXN-006170,20220823,410,135,17,17,7,-94.2,94.2,Expense,Completed,0,1
6171,TXN-006171,20220408,7,603,10,,3,3397.6,3397.6,Income,Completed,0,1
6172,TXN-006172,20240226,359,267,11,,2,167.93,167.93,Income,Pending,1,0
6173,TXN-006173,20230810,99,93,10,,4,3464.91,3464.91,Income,Completed,0,1
6174,TXN-006174,20220813,440,586,19,9,3,-393.55,393.55,Expense,Pending,0,0
6175,TXN-006175,20240108,21,287,10,,1,14033.74,14033.74,Income,Completed,0,1
6176,TXN-006176,20220410,516,155,5,6,4,-110.01,110.01,Expense,Completed,0,0
6177,TXN-006177,20240411,712,336,20,,1,5387.06,5387.06,Income,Reversed,0,0
6178,TXN-006178,20220317,48,711,17,2,7,-39.42,39.42,Expense,Failed,0,1
6179,TXN-006179,20220525,661,751,20,,7,2088.83,2088.83,Income,Completed,0,0
6180,TXN-006180,20230114,310,353,12,,7,1021.62,1021.62,Income,Pending,0,0
6181,TXN-006181,20221028,130,822,9,2,4,-400.0,400.0,Expense,Completed,0,0
6182,TXN-006182,20220801,748,14,1,9,4,-412.19,412.19,Expense,Failed,0,0
6183,TXN-006183,20220702,185,714,6,10,4,-51.16,51.16,Expense,Completed,0,0
6184,TXN-006184,20230417,611,934,7,9,5,-365.2,365.2,Expense,Completed,0,0
6185,TXN-006185,20220622,454,182,7,17,3,-92.99,92.99,Expense,Completed,0,0
6186,TXN-006186,20230214,502,585,15,9,6,-384.49,384.49,Expense,Completed,0,1
6187,TXN-006187,20230529,700,254,6,4,2,-110.03,110.03,Expense,Completed,0,0
6188,TXN-006188,20240707,357,683,5,4,5,-124.87,124.87,Expense,Completed,0,0
6189,TXN-006189,20240319,543,963,5,16,1,-53.68,53.68,Expense,Completed,0,0
6190,TXN-006190,20230211,48,615,16,8,7,-429.97,429.97,Expense,Pending,0,1
6191,TXN-006191,20220612,792,414,6,10,4,-127.41,127.41,Expense,Completed,0,0
6192,TXN-006192,20241117,10,749,16,2,1,-13.23,13.23,Expense,Completed,0,1
6193,TXN-006193,20240219,548,350,3,17,4,-428.46,428.46,Expense,Completed,0,1
6194,TXN-006194,20221209,359,267,1,11,5,-197.02,197.02,Expense,Completed,0,0
6195,TXN-006195,20220114,722,288,5,7,6,-141.76,141.76,Expense,Completed,0,0
6196,TXN-006196,20230415,314,743,7,16,4,-87.63,87.63,Expense,Completed,0,0
6197,TXN-006197,20230613,6,387,9,18,7,-230.36,230.36,Expense,Completed,0,0
6198,TXN-006198,20240409,332,756,3,20,1,-424.9,424.9,Expense,Completed,0,1
6199,TXN-006199,20230430,651,60,13,,4,1412.64,1412.64,Transfer,Completed,0,0
6200,TXN-006200,20230703,460,612,3,5,5,-380.74,380.74,Expense,Completed,0,1
6201,TXN-006201,20221031,51,755,10,,4,8602.47,8602.47,Income,Completed,0,1
6202,TXN-006202,20231025,783,491,11,,5,332.27,332.27,Income,Completed,0,0
6203,TXN-006203,20241103,110,105,10,,5,7373.46,7373.46,Income,Pending,0,1
6204,TXN-006204,20240912,325,329,1,16,1,-139.35,139.35,Expense,Completed,0,0
6205,TXN-006205,20221124,33,762,20,,3,4484.8,4484.8,Income,Completed,0,0
6206,TXN-006206,20221028,440,586,20,,6,7792.97,7792.97,Income,Completed,0,0
6207,TXN-006207,20221202,172,979,4,2,1,-272.76,272.76,Expense,Completed,0,0
6208,TXN-006208,20230409,469,226,4,10,3,-454.24,454.24,Expense,Failed,0,0
6209,TXN-006209,20240708,663,326,13,,3,1823.42,1823.42,Transfer,Pending,0,0
6210,TXN-006210,20231021,161,844,1,12,5,-43.07,43.07,Expense,Completed,0,0
6211,TXN-006211,20230202,693,583,12,,1,4216.21,4216.21,Income,Failed,0,0
6212,TXN-006212,20240123,678,357,4,2,7,-200.47,200.47,Expense,Completed,0,0
6213,TXN-006213,20241215,94,552,15,16,6,-1411.58,1411.58,Expense,Completed,0,1
6214,TXN-006214,20240912,565,34,5,18,7,-39.78,39.78,Expense,Pending,0,0
6215,TXN-006215,20230212,508,816,18,11,1,-491.8,491.8,Expense,Completed,0,0
6216,TXN-006216,20240121,337,606,5,5,2,-125.61,125.61,Expense,Completed,0,0
6217,TXN-006217,20221208,132,935,3,4,4,-15.8,15.8,Expense,Completed,0,1
6218,TXN-006218,20240107,789,193,1,12,3,-456.68,456.68,Expense,Completed,0,0
6219,TXN-006219,20241231,99,93,2,3,5,-1862.96,1862.96,Expense,Completed,0,1
6220,TXN-006220,20241012,673,277,17,9,4,-66.76,66.76,Expense,Completed,0,1
6221,TXN-006221,20221120,471,437,13,,1,2404.53,2404.53,Transfer,Completed,0,0
6222,TXN-006222,20230228,637,355,4,13,1,-363.86,363.86,Expense,Completed,0,0
6223,TXN-006223,20230316,431,106,3,4,3,-172.34,172.34,Expense,Completed,0,1
6224,TXN-006224,20230418,56,642,1,11,3,-246.24,246.24,Expense,Completed,0,0
6225,TXN-006225,20230506,267,705,1,15,4,-455.62,455.62,Expense,Pending,0,0
6226,TXN-006226,20231030,51,755,1,4,4,-428.87,428.87,Expense,Completed,0,0
6227,TXN-006227,20240521,145,848,10,,6,13320.16,13320.16,Income,Completed,0,1
6228,TXN-006228,20230618,419,38,18,17,4,-2736.28,2736.28,Expense,Pending,0,0
6229,TXN-006229,20220612,444,720,5,4,2,-13.97,13.97,Expense,Completed,0,0
6230,TXN-006230,20221118,249,508,8,14,6,-479.36,479.36,Expense,Completed,0,0
6231,TXN-006231,20231205,461,670,8,16,4,-283.4,283.4,Expense,Reversed,0,0
6232,TXN-006232,20220408,644,344,20,,1,1839.34,1839.34,Income,Completed,0,0
6233,TXN-006233,20230716,487,207,15,8,7,-596.1,596.1,Expense,Failed,0,1
6234,TXN-006234,20221105,265,936,7,12,2,-152.15,152.15,Expense,Completed,0,0
6235,TXN-006235,20220203,269,176,7,16,4,-63.76,63.76,Expense,Completed,0,0
6236,TXN-006236,20230818,577,495,4,11,4,-168.74,168.74,Expense,Completed,0,0
6237,TXN-006237,20231120,324,510,2,10,5,-559.71,559.71,Expense,Completed,0,1
6238,TXN-006238,20240729,156,773,2,1,6,-2440.34,2440.34,Expense,Completed,0,1
6239,TXN-006239,20240419,461,804,5,16,3,-37.32,37.32,Expense,Completed,0,0
6240,TXN-006240,20220530,546,186,12,,6,973.6,973.6,Income,Completed,0,0
6241,TXN-006241,20221214,490,262,10,,3,13691.32,13691.32,Income,Completed,0,1
6242,TXN-006242,20220113,785,518,13,,4,680.17,680.17,Transfer,Failed,0,0
6243,TXN-006243,20220527,463,817,7,17,6,-179.7,179.7,Expense,Completed,0,0
6244,TXN-006244,20230505,506,604,1,5,5,-285.43,285.43,Expense,Completed,0,0
6245,TXN-006245,20220318,463,817,4,1,3,-249.26,249.26,Expense,Completed,0,0
6246,TXN-006246,20240214,174,284,7,16,6,-147.91,147.91,Expense,Completed,0,0
6247,TXN-006247,20230723,582,485,4,5,2,-57.38,57.38,Expense,Completed,0,0
6248,TXN-006248,20231126,501,317,12,,6,1617.1,1617.1,Income,Reversed,0,0
6249,TXN-006249,20230405,484,664,1,10,5,-204.83,204.83,Expense,Completed,0,0
6250,TXN-006250,20240518,352,795,7,12,2,-311.47,311.47,Expense,Completed,0,0
6251,TXN-006251,20240918,488,300,6,12,2,-68.78,68.78,Expense,Completed,0,0
6252,TXN-006252,20230629,597,995,5,10,7,-102.08,102.08,Expense,Completed,0,0
6253,TXN-006253,20220830,541,256,13,,2,3106.6,3106.6,Transfer,Completed,1,0
6254,TXN-006254,20220227,206,325,8,7,7,-189.7,189.7,Expense,Completed,0,0
6255,TXN-006255,20221211,159,372,7,5,7,-192.73,192.73,Expense,Completed,0,0
6256,TXN-006256,20230628,262,435,11,,4,372.57,372.57,Income,Completed,0,0
6257,TXN-006257,20230715,23,894,4,19,3,-371.66,371.66,Expense,Failed,0,0
6258,TXN-006258,20220509,746,805,2,5,4,-1069.03,1069.03,Expense,Completed,0,1
6259,TXN-006259,20231229,419,722,6,13,3,-49.76,49.76,Expense,Completed,0,0
6260,TXN-006260,20230111,749,228,10,,6,11725.16,11725.16,Income,Completed,0,1
6261,TXN-006261,20240328,250,488,10,,5,13514.13,13514.13,Income,Completed,0,1
6262,TXN-006262,20240511,667,571,1,4,5,-234.5,234.5,Expense,Completed,0,0
6263,TXN-006263,20220610,700,542,3,2,1,-10.59,10.59,Expense,Completed,0,1
6264,TXN-006264,20240815,355,49,3,13,7,-137.87,137.87,Expense,Completed,0,1
6265,TXN-006265,20241227,404,473,2,10,2,-2687.42,2687.42,Expense,Completed,0,1
6266,TXN-006266,20220328,48,964,16,8,2,-258.15,258.15,Expense,Completed,0,1
6267,TXN-006267,20230109,553,171,7,10,6,-419.24,419.24,Expense,Completed,0,0
6268,TXN-006268,20240516,639,137,10,,3,7304.63,7304.63,Income,Failed,0,1
6269,TXN-006269,20241013,387,75,4,16,6,-232.73,232.73,Expense,Completed,0,0
6270,TXN-006270,20240923,754,241,14,,6,-2732.61,2732.61,Transfer,Completed,0,0
6271,TXN-006271,20220822,50,808,15,8,4,-1231.06,1231.06,Expense,Pending,0,1
6272,TXN-006272,20231016,142,627,10,,2,8559.97,8559.97,Income,Failed,0,1
6273,TXN-006273,20220709,35,893,17,18,2,-138.99,138.99,Expense,Completed,0,1
6274,TXN-006274,20220930,556,582,1,16,6,-411.66,411.66,Expense,Completed,0,0
6275,TXN-006275,20230710,462,757,4,19,2,-31.76,31.76,Expense,Completed,0,0
6276,TXN-006276,20240208,353,576,18,7,4,-497.8,497.8,Expense,Completed,0,0
6277,TXN-006277,20220320,403,960,4,14,7,-473.37,473.37,Expense,Completed,0,0
6278,TXN-006278,20240718,675,581,7,20,5,-240.39,240.39,Expense,Completed,0,0
6279,TXN-006279,20221031,480,989,10,,3,10518.24,10518.24,Income,Completed,0,1
6280,TXN-006280,20220125,597,995,10,,1,9175.86,9175.86,Income,Completed,0,1
6281,TXN-006281,20230417,431,106,18,4,5,-190.89,190.89,Expense,Completed,0,0
6282,TXN-006282,20241016,446,35,7,17,3,-275.28,275.28,Expense,Completed,0,0
6283,TXN-006283,20240220,686,742,18,12,4,-1916.63,1916.63,Expense,Completed,1,0
6284,TXN-006284,20220627,387,219,13,,6,3535.75,3535.75,Transfer,Completed,0,0
6285,TXN-006285,20220605,479,700,2,18,7,-2668.86,2668.86,Expense,Completed,0,1
6286,TXN-006286,20230303,10,749,3,7,5,-38.51,38.51,Expense,Completed,0,1
6287,TXN-006287,20230113,473,479,19,9,3,-385.96,385.96,Expense,Pending,0,0
6288,TXN-006288,20230915,20,602,6,11,5,-72.44,72.44,Expense,Completed,0,0
6289,TXN-006289,20220625,706,481,13,,6,630.07,630.07,Transfer,Pending,0,0
6290,TXN-006290,20220826,74,725,7,1,4,-180.34,180.34,Expense,Completed,0,0
6291,TXN-006291,20220404,127,644,11,,3,27.57,27.57,Income,Failed,0,0
6292,TXN-006292,20230429,121,733,8,6,4,-399.43,399.43,Expense,Completed,0,0
6293,TXN-006293,20230423,448,768,1,16,7,-161.24,161.24,Expense,Completed,0,0
6294,TXN-006294,20230519,460,487,14,,6,-4712.56,4712.56,Transfer,Completed,0,0
6295,TXN-006295,20240121,21,287,20,,3,4363.49,4363.49,Income,Completed,0,0
6296,TXN-006296,20221018,87,839,1,13,6,-95.41,95.41,Expense,Pending,0,0
6297,TXN-006297,20240814,787,417,1,18,1,-304.1,304.1,Expense,Completed,1,0
6298,TXN-006298,20230819,506,604,16,1,3,-397.4,397.4,Expense,Completed,0,1
6299,TXN-006299,20240301,516,155,10,,5,2161.87,2161.87,Income,Completed,0,1
6300,TXN-006300,20230501,44,231,19,16,5,-474.21,474.21,Expense,Completed,0,0
6301,TXN-006301,20230702,385,758,16,1,3,-172.51,172.51,Expense,Reversed,0,1
6302,TXN-006302,20240730,406,609,3,14,3,-494.34,494.34,Expense,Completed,0,1
6303,TXN-006303,20230128,268,247,13,,5,1847.93,1847.93,Transfer,Completed,0,0
6304,TXN-006304,20240807,246,656,5,4,2,-79.66,79.66,Expense,Completed,1,0
6305,TXN-006305,20230316,537,128,1,1,1,-233.91,233.91,Expense,Completed,0,0
6306,TXN-006306,20230129,159,372,13,,4,2407.1,2407.1,Transfer,Completed,0,0
6307,TXN-006307,20220404,208,78,18,17,5,-1915.48,1915.48,Expense,Completed,0,0
6308,TXN-006308,20240222,192,920,10,,1,7406.1,7406.1,Income,Completed,0,1
6309,TXN-006309,20240303,100,30,4,1,5,-285.43,285.43,Expense,Completed,0,0
6310,TXN-006310,20240703,106,569,1,6,2,-497.12,497.12,Expense,Completed,0,0
6311,TXN-006311,20240617,784,140,3,11,1,-448.37,448.37,Expense,Completed,0,1
6312,TXN-006312,20241007,791,54,15,8,7,-966.34,966.34,Expense,Completed,0,1
6313,TXN-006313,20241229,604,910,11,,7,435.69,435.69,Income,Pending,0,0
6314,TXN-006314,20220118,122,280,13,,4,125.59,125.59,Transfer,Completed,0,0
6315,TXN-006315,20240607,91,786,7,9,1,-211.03,211.03,Expense,Completed,0,0
6316,TXN-006316,20230221,743,3,3,12,1,-156.53,156.53,Expense,Failed,0,1
6317,TXN-006317,20240213,249,502,12,,1,4719.51,4719.51,Income,Completed,0,0
6318,TXN-006318,20241012,332,756,4,10,7,-433.15,433.15,Expense,Completed,0,0
6319,TXN-006319,20241227,426,924,1,10,2,-352.16,352.16,Expense,Completed,0,0
6320,TXN-006320,20220123,395,89,6,1,3,-97.76,97.76,Expense,Completed,0,0
6321,TXN-006321,20230910,618,52,6,15,3,-6.11,6.11,Expense,Completed,0,0
6322,TXN-006322,20240227,454,220,20,,1,2408.74,2408.74,Income,Completed,0,0
6323,TXN-006323,20220615,677,661,1,6,1,-328.71,328.71,Expense,Completed,0,0
6324,TXN-006324,20220915,134,347,17,16,2,-141.45,141.45,Expense,Completed,0,1
6325,TXN-006325,20231113,441,881,1,16,2,-35.07,35.07,Expense,Completed,0,0
6326,TXN-006326,20221130,435,273,1,20,5,-142.62,142.62,Expense,Completed,0,0
6327,TXN-006327,20240510,789,193,10,,1,12389.57,12389.57,Income,Completed,0,1
6328,TXN-006328,20220219,644,710,4,18,1,-358.38,358.38,Expense,Completed,0,0
6329,TXN-006329,20240209,312,361,1,6,4,-299.45,299.45,Expense,Completed,0,0
6330,TXN-006330,20240407,571,168,1,4,1,-425.76,425.76,Expense,Completed,0,0
6331,TXN-006331,20230422,33,762,7,4,3,-74.17,74.17,Expense,Pending,0,0
6332,TXN-006332,20241005,637,355,1,5,3,-100.12,100.12,Expense,Completed,0,0
6333,TXN-006333,20240430,701,91,9,3,1,-170.99,170.99,Expense,Completed,0,0
6334,TXN-006334,20240129,6,387,6,13,6,-102.78,102.78,Expense,Completed,0,0
6335,TXN-006335,20220113,388,801,13,,2,1447.84,1447.84,Transfer,Failed,0,0
6336,TXN-006336,20241227,677,661,9,2,3,-480.96,480.96,Expense,Completed,0,0
6337,TXN-006337,20220928,211,860,4,20,4,-209.54,209.54,Expense,Completed,0,0
6338,TXN-006338,20240203,395,203,13,,5,3532.59,3532.59,Transfer,Failed,0,0
6339,TXN-006339,20220316,110,105,3,12,5,-408.72,408.72,Expense,Pending,0,1
6340,TXN-006340,20220327,581,124,6,4,2,-30.92,30.92,Expense,Completed,0,0
6341,TXN-006341,20241102,597,825,6,7,5,-67.42,67.42,Expense,Completed,0,0
6342,TXN-006342,20240915,168,255,13,,2,4338.46,4338.46,Transfer,Completed,0,0
6343,TXN-006343,20231008,401,820,5,17,1,-124.88,124.88,Expense,Completed,0,0
6344,TXN-006344,20231213,280,811,6,12,2,-5.07,5.07,Expense,Completed,0,0
6345,TXN-006345,20240111,444,225,17,12,3,-95.11,95.11,Expense,Completed,0,1
6346,TXN-006346,20241113,389,327,3,12,5,-13.83,13.83,Expense,Reversed,0,1
6347,TXN-006347,20221104,114,434,4,8,3,-23.39,23.39,Expense,Pending,0,0
6348,TXN-006348,20230108,91,676,1,1,4,-229.1,229.1,Expense,Completed,0,0
6349,TXN-006349,20220119,751,555,16,7,7,-49.51,49.51,Expense,Completed,0,1
6350,TXN-006350,20240527,658,501,3,10,5,-439.95,439.95,Expense,Completed,0,1
6351,TXN-006351,20230129,214,900,11,,4,10.99,10.99,Income,Completed,1,0
6352,TXN-006352,20220529,530,391,5,10,6,-62.84,62.84,Expense,Completed,0,0
6353,TXN-006353,20220411,79,39,4,18,5,-240.34,240.34,Expense,Completed,0,0
6354,TXN-006354,20220819,231,889,5,12,4,-140.53,140.53,Expense,Completed,0,0
6355,TXN-006355,20240705,280,9,7,13,7,-104.45,104.45,Expense,Completed,0,0
6356,TXN-006356,20241118,719,157,10,,5,8218.24,8218.24,Income,Completed,0,1
6357,TXN-006357,20240405,74,725,7,17,3,-280.52,280.52,Expense,Completed,1,0
6358,TXN-006358,20240331,514,390,12,,3,488.29,488.29,Income,Completed,0,0
6359,TXN-006359,20240829,121,470,4,1,5,-200.95,200.95,Expense,Pending,0,0
6360,TXN-006360,20240316,441,881,5,14,7,-32.31,32.31,Expense,Completed,0,0
6361,TXN-006361,20220109,82,869,15,6,5,-1371.94,1371.94,Expense,Pending,0,1
6362,TXN-006362,20230430,269,237,1,12,6,-480.89,480.89,Expense,Completed,0,0
6363,TXN-006363,20231105,451,457,3,13,3,-138.37,138.37,Expense,Completed,0,1
6364,TXN-006364,20231004,257,746,10,,3,1894.9,1894.9,Income,Completed,1,1
6365,TXN-006365,20221211,652,885,9,17,2,-381.75,381.75,Expense,Completed,0,0
6366,TXN-006366,20220307,369,386,10,,4,13453.34,13453.34,Income,Completed,0,1
6367,TXN-006367,20221222,318,112,13,,7,2618.79,2618.79,Transfer,Completed,0,0
6368,TXN-006368,20240919,319,841,20,,5,1378.75,1378.75,Income,Completed,0,0
6369,TXN-006369,20240820,693,583,12,,1,4268.78,4268.78,Income,Completed,0,0
6370,TXN-006370,20220212,80,366,1,16,7,-83.71,83.71,Expense,Completed,1,0
6371,TXN-006371,20240128,639,137,1,16,1,-386.74,386.74,Expense,Completed,0,0
6372,TXN-006372,20230128,506,719,12,,1,2220.34,2220.34,Income,Completed,0,0
